CatID,Sex,Age,ReprodStat,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,X,Y
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060416 503,2006 4 16,503,NA,17,499101.5667,2905812.711
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060416 1204,2006 4 16,1204,NA,17,499084.9142,2905723.713
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060416 1903,2006 4 16,1903,NA,17,501066.9338,2906105.347
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060417 2304,2006 4 17,2304,NA,17,499131.4902,2905784.753
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060418 603,2006 4 18,603,NA,17,499136.667,2905679.934
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060418 1303,2006 4 18,1303,NA,17,499287.4589,2905840.836
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060418 2003,2006 4 18,2003,NA,17,499315.0022,2905865.061
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060419 303,2006 4 19,303,NA,17,498103.7618,2905553.393
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060419 1003,2006 4 19,1003,NA,17,500546.4985,2905338.578
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060419 1703,2006 4 19,1703,NA,17,500384.6048,2906367.504
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060420 003,2006 4 19,3,NA,17,499293.9505,2905907.322
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060420 703,2006 4 20,703,NA,17,499217.3251,2905935.576
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060420 1404,2006 4 20,1404,NA,17,499262.5695,2905868.666
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060420 2104,2006 4 20,2104,NA,17,497410.5628,2907175.088
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060421 403,2006 4 21,403,NA,17,501569.5653,2906328.318
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060421 1103,2006 4 21,1103,NA,17,499247.4067,2905992.664
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060421 1803,2006 4 21,1803,NA,17,498199.2997,2905870.459
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060422 103,2006 4 22,103,NA,17,496521.5718,2905383.414
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060422 1503,2006 4 22,1503,NA,17,498163.1554,2905718.324
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060422 2204,2006 4 22,2204,NA,17,496611.1495,2905059.87
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060423 503,2006 4 23,503,NA,17,496551.9792,2905436.19
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060423 1903,2006 4 23,1903,NA,17,496587.3187,2905102.38
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060424 203,2006 4 24,203,NA,17,496537.2639,2905073.536
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060424 2303,2006 4 24,2303,NA,17,497863.6962,2905684.663
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060425 2003,2006 4 25,2003,NA,17,497802.0165,2905572.138
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060426 303,2006 4 26,303,NA,17,497644.374,2905714.889
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060426 1703,2006 4 26,1703,NA,17,498026.7601,2904902.387
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060427 003,2006 4 26,3,NA,17,499833.1229,2904553.82
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060427 2103,2006 4 27,2103,NA,17,498336.0276,2905517.373
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060428 403,2006 4 28,403,NA,17,498363.2398,2905740.772
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060428 1804,2006 4 28,1804,NA,17,500081.256,2904753.992
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060429 103,2006 4 29,103,NA,17,500222.9426,2904867.497
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060429 804,2006 4 29,804,NA,17,498063.3702,2905905.411
121,F,A,2,DRY,DAY,NA,NA,2.00604E+11,20060429 1504,2006 4 29,1504,NA,17,498136.4021,2905590.652
121,F,A,2,DRY,NIGHT,NA,NA,2.00604E+11,20060430 503,2006 4 30,503,NA,17,496809.4986,2903801.292
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060501 203,2006 5 1,203,NA,17,497818.8245,2905306.682
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060501 904,2006 5 1,904,NA,17,497112.5331,2903660.418
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060501 1604,2006 5 1,1604,NA,17,496870.2329,2903564.28
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060501 2303,2006 5 1,2303,NA,17,497881.8469,2905359.933
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060502 603,2006 5 2,603,NA,17,497186.6546,2903526.561
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060502 2004,2006 5 2,2004,NA,17,497904.9497,2904695.533
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060503 303,2006 5 3,303,NA,17,497984.7498,2905407.583
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060503 1704,2006 5 3,1704,NA,17,497884.8018,2905326.187
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060504 004,2006 5 3,4,NA,17,498166.5108,2905725.817
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060504 703,2006 5 4,703,NA,17,497789.4436,2904524.426
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060504 1403,2006 5 4,1403,NA,17,497849.6432,2905374.068
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060505 404,2006 5 5,404,NA,17,497898.5992,2906401.976
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060505 1104,2006 5 5,1104,NA,17,496328.1502,2906207.528
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060505 1803,2006 5 5,1803,NA,17,500433.5378,2906045.535
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060506 2203,2006 5 6,2203,NA,17,497956.5428,2907505.752
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060507 503,2006 5 7,503,NA,17,497193.0471,2905707.471
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060507 1204,2006 5 7,1204,NA,17,498094.9174,2906687.473
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060507 1904,2006 5 7,1904,NA,17,499694.2848,2906827.521
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060508 904,2006 5 8,904,NA,17,499319.3887,2906634.438
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060508 1603,2006 5 8,1603,NA,17,501355.5859,2906991.192
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060508 2304,2006 5 8,2304,NA,17,502292.8429,2906603.698
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060509 1304,2006 5 9,1304,NA,17,499797.2465,2906422.775
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060509 2003,2006 5 9,2003,NA,17,500101.8543,2906598.117
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060510 304,2006 5 10,304,NA,17,502617.7284,2906553.771
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060511 2103,2006 5 11,2103,NA,17,499862.3245,2906465.938
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060512 404,2006 5 12,404,NA,17,502195.1123,2905867.944
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060512 1103,2006 5 12,1103,NA,17,501224.9009,2907077.399
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060512 1804,2006 5 12,1804,NA,17,501419.5601,2906029.773
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060513 103,2006 5 13,103,NA,17,499856.7098,2906713.028
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060513 803,2006 5 13,803,NA,17,499701.2968,2906499.163
121,F,A,2,DRY,DAY,NA,NA,2.00605E+11,20060513 1504,2006 5 13,1504,NA,17,499738.8982,2906876.453
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060513 2204,2006 5 13,2204,NA,17,500477.3401,2906280.312
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060514 503,2006 5 14,503,NA,17,500321.7186,2906184.34
121,F,A,2,DRY,NIGHT,NA,NA,2.00605E+11,20060514 1903,2006 5 14,1903,NA,17,500237.0579,2906093.165
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060515 2304,2006 5 15,2304,NA,17,500020.9942,2906557.498
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060516 604,2006 5 16,604,NA,17,500038.3228,2906606.912
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060516 1303,2006 5 16,1303,NA,17,499743.0798,2906423.314
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060516 2003,2006 5 16,2003,NA,17,500015.63,2906501.026
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060517 303,2006 5 17,303,NA,17,499897.1769,2906471.581
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060517 1003,2006 5 17,1003,NA,17,499110.4588,2907611.232
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060517 1703,2006 5 17,1703,NA,17,500699.4254,2907172.437
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060518 004,2006 5 17,4,NA,17,500328.2548,2907101.683
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060518 704,2006 5 18,704,NA,17,500295.0302,2907153.65
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060519 1104,2006 5 19,1104,NA,17,498860.7362,2907612.338
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060519 1803,2006 5 19,1803,NA,17,498832.9038,2907550.195
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060520 1503,2006 5 20,1503,NA,17,499761.2095,2906306.968
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060520 2203,2006 5 20,2203,NA,17,500106.9889,2906548.126
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060521 503,2006 5 21,503,NA,17,500049.8893,2906542.006
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060522 203,2006 5 22,203,NA,17,499282.7291,2906583.204
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060522 904,2006 5 22,904,NA,17,497149.028,2907380.391
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060522 2303,2006 5 22,2303,NA,17,497869.2194,2907475.472
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060523 603,2006 5 23,603,NA,17,497817.4561,2907511.852
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060525 004,2006 5 24,4,NA,17,498206.3629,2907008.435
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060525 703,2006 5 25,703,NA,17,498104.3691,2906688.129
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060525 1404,2006 5 25,1404,NA,17,497999.0125,2906627.537
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060525 2103,2006 5 25,2103,NA,17,498626.4274,2903956.76
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060527 103,2006 5 27,103,NA,17,499506.6788,2905063.645
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060527 2203,2006 5 27,2203,NA,17,499763.2728,2905121.181
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060528 504,2006 5 28,504,NA,17,499574.0018,2904950.696
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060528 1204,2006 5 28,1204,NA,17,499624.5466,2905072.212
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060529 203,2006 5 29,203,NA,17,499497.4268,2905097.17
121,F,A,2,WET,DAY,NA,NA,2.00605E+11,20060529 904,2006 5 29,904,NA,17,499498.4672,2904755.509
121,F,A,2,WET,NIGHT,NA,NA,2.00605E+11,20060530 2003,2006 5 30,2003,NA,17,498782.9151,2905077.806
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060601 003,2006 5 31,3,NA,17,500046.4672,2904244.264
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060601 703,2006 6 1,703,NA,17,499627.8718,2903864.323
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060601 1404,2006 6 1,1404,NA,17,499657.2639,2903911.973
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060601 2103,2006 6 1,2103,NA,17,499076.6449,2904269.995
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060602 403,2006 6 2,403,NA,17,499623.1351,2905940.383
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060602 1104,2006 6 2,1104,NA,17,500096.4097,2907076.135
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060603 103,2006 6 3,103,NA,17,500804.354,2907036.104
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060603 2204,2006 6 3,2204,NA,17,500755.1803,2906990.647
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060604 504,2006 6 4,504,NA,17,500720.5904,2906886.434
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060604 1204,2006 6 4,1204,NA,17,500724.8779,2907113.799
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060605 904,2006 6 5,904,NA,17,500709.6883,2906649.28
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060605 1603,2006 6 5,1603,NA,17,500585.9745,2907076.031
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060605 2303,2006 6 5,2303,NA,17,499511.4926,2907160.802
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060606 604,2006 6 6,604,NA,17,499812.6757,2906975.08
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060606 2004,2006 6 6,2004,NA,17,499145.1491,2907047.581
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060607 304,2006 6 7,304,NA,17,498695.3227,2906462.668
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060607 1004,2006 6 7,1004,NA,17,497031.0006,2907405.79
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060608 003,2006 6 7,3,NA,17,497529.6827,2907329.254
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060608 1404,2006 6 8,1404,NA,17,496269.1651,2905450.082
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060609 1104,2006 6 9,1104,NA,17,495587.7828,2906526.183
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060610 2204,2006 6 10,2204,NA,17,495498.8701,2906429.839
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060611 1904,2006 6 11,1904,NA,17,495668.2828,2906272.068
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060613 2004,2006 6 13,2004,NA,17,495988.6302,2906232.74
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060615 003,2006 6 14,3,NA,17,495890.3982,2906350.404
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060615 703,2006 6 15,703,NA,17,496017.7228,2906199.574
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060615 2103,2006 6 15,2103,NA,17,496006.612,2906288.091
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060616 403,2006 6 16,403,NA,17,496087.56,2906129.225
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060617 103,2006 6 17,103,NA,17,495992.2153,2905758.777
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060617 804,2006 6 17,804,NA,17,496891.276,2905718.385
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060617 1503,2006 6 17,1503,NA,17,496574.9824,2905861.956
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060617 2203,2006 6 17,2203,NA,17,496608.6068,2905606.126
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060618 504,2006 6 18,504,NA,17,496792.0184,2905915.36
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060618 1203,2006 6 18,1203,NA,17,496924.2471,2905821.823
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060618 1903,2006 6 18,1903,NA,17,497092.7802,2903750.617
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060619 203,2006 6 19,203,NA,17,497506.924,2905567.775
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060619 904,2006 6 19,904,NA,17,496433.1437,2905865.047
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060620 1304,2006 6 20,1304,NA,17,496189.4622,2905977.654
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060620 2003,2006 6 20,2003,NA,17,496317.7656,2905859.544
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060621 1004,2006 6 21,1004,NA,17,495927.9339,2906108.144
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060622 004,2006 6 21,4,NA,17,496329.1455,2906186.516
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060622 2104,2006 6 22,2104,NA,17,495269.9744,2906369.756
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060623 404,2006 6 23,404,NA,17,495160.3679,2906393.419
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060624 1504,2006 6 24,1504,NA,17,493548.4022,2907438.472
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060625 504,2006 6 25,504,NA,17,493852.3157,2907255.968
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060625 1904,2006 6 25,1904,NA,17,492989.5152,2906810.5
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060626 903,2006 6 26,903,NA,17,493179.1943,2907116.084
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060626 2303,2006 6 26,2303,NA,17,493006.3728,2906450.827
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060628 303,2006 6 28,303,NA,17,493371.4588,2906562.775
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060629 1404,2006 6 29,1404,NA,17,493311.4548,2906508.975
121,F,A,2,WET,NIGHT,NA,NA,2.00606E+11,20060629 2104,2006 6 29,2104,NA,17,493315.3667,2907008.94
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060630 1104,2006 6 30,1104,NA,17,493290.757,2907160.34
121,F,A,2,WET,DAY,NA,NA,2.00606E+11,20060630 1803,2006 6 30,1803,NA,17,493159.7265,2906815.942
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060701 804,2006 7 1,804,NA,17,493383.1745,2906913.479
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060701 2203,2006 7 1,2203,NA,17,493393.4304,2907170.22
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060702 503,2006 7 2,503,NA,17,493307.3398,2907236.288
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060702 1204,2006 7 2,1204,NA,17,492829.0902,2907223.16
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060703 203,2006 7 3,203,NA,17,493049.4921,2907095.012
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060703 1604,2006 7 3,1604,NA,17,492810.419,2907417.484
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060703 2304,2006 7 3,2304,NA,17,493853.4568,2908157.268
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060704 1303,2006 7 4,1303,NA,17,493542.1116,2907959.572
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060705 304,2006 7 5,304,NA,17,494915.099,2908135.637
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060706 003,2006 7 5,3,NA,17,494922.931,2908307.987
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060707 1104,2006 7 7,1104,NA,17,493648.1112,2907998.09
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060707 1804,2006 7 7,1804,NA,17,493271.4472,2908330.722
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060708 103,2006 7 8,103,NA,17,493186.0045,2908439.057
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060708 804,2006 7 8,804,NA,17,493359.4935,2908074.674
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060708 2203,2006 7 8,2203,NA,17,493255.6998,2908419.362
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060709 1903,2006 7 9,1903,NA,17,493319.7028,2908239.409
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060710 203,2006 7 10,203,NA,17,493736.2753,2908082.692
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060710 904,2006 7 10,904,NA,17,493818.6694,2907800.742
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060710 2304,2006 7 10,2304,NA,17,493514.6326,2908188.583
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060711 1303,2006 7 11,1303,NA,17,493763.0257,2907979.588
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060712 1004,2006 7 12,1004,NA,17,496267.2051,2908360.661
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060712 1704,2006 7 12,1704,NA,17,496670.5123,2907960.192
121,F,A,2,WET,NIGHT,NA,NA,2.00607E+11,20060713 2103,2006 7 13,2103,NA,17,496713.5441,2908025.059
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060714 1104,2006 7 14,1104,NA,17,496634.8065,2907933.66
121,F,A,2,WET,DAY,NA,NA,2.00607E+11,20060714 1804,2006 7 14,1804,NA,17,496539.5487,2908013.855
