CatID,Sex,Age,ReprodStat,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,X,Y
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060602 2101,2006 6 2,2101,70,,471621.3163,2914842.647
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060603 1801,2006 6 3,1801,91,,472162.9275,2915046.46
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060604 2200,2006 6 4,2200,53,,473480.0751,2912343.884
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060606 201,2006 6 6,201,73,,468037.6249,2915616.808
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060606 2300,2006 6 6,2300,52,,472653.0218,2914858.326
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060607 601,2006 6 7,601,70,,471784.7639,2914726.068
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060608 300,2006 6 8,300,54,,474563.1066,2911977.935
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060608 1001,2006 6 8,1001,70,,473765.6364,2911633.17
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060609 700,2006 6 9,700,53,,474014.7242,2911521.846
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060609 2101,2006 6 9,2101,64,,473471.31,2912833.651
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060610 400,2006 6 10,400,56,,469929.9016,2914540.511
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060610 1801,2006 6 10,1801,65,,470537.8263,2914843.25
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060611 801,2006 6 11,801,90,,472310.2253,2914513.882
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060611 1501,2006 6 11,1501,112,,472316.204,2914455.262
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060612 1901,2006 6 12,1901,103,,473431.6461,2914696.098
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060613 200,2006 6 13,200,52,,473705.9139,2912183.026
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060613 2301,2006 6 13,2301,63,,474479.3261,2911840.949
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060614 2000,2006 6 14,2000,54,,473212.5697,2914710.172
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060615 300,2006 6 15,300,58,,475185.8763,2911861.894
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060615 1001,2006 6 15,1001,61,,472062.7677,2914775.559
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060615 1701,2006 6 15,1701,70,,472249.0912,2914794.094
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060616 000,2006 6 16,0,52,,468814.0595,2915412.129
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060616 1400,2006 6 16,1400,54,,467484.8988,2914836.751
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060617 401,2006 6 17,401,61,,467588.2327,2914879.399
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060618 100,2006 6 18,100,54,,469368.8364,2915369.498
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060618 1501,2006 6 18,1501,72,,469220.3013,2915394.129
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060618 2202,2006 6 18,2202,132,,469406.841,2915262.061
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060619 1201,2006 6 19,1201,90,,470557.3302,2914986.157
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060620 200,2006 6 20,200,53,,474494.816,2911746.562
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060620 900,2006 6 20,900,53,,474552.6228,2910925.79
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060620 1600,2006 6 20,1600,53,,474588.803,2911394.391
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060620 2300,2006 6 20,2300,55,,474278.9769,2914987.965
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060622 300,2006 6 22,300,51,,470365.726,2912275.175
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060623 000,2006 6 23,0,52,,470337.7568,2913176.611
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060623 700,2006 6 23,700,52,,470430.3927,2913133.081
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060623 2101,2006 6 23,2101,100,,471037.0747,2913682.953
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060624 401,2006 6 24,401,63,,469791.1669,2914695.07
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060624 1801,2006 6 24,1801,82,,469548.6372,2915008.092
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060625 101,2006 6 25,101,106,,473070.7667,2913618.361
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060625 800,2006 6 25,800,52,,473036.0518,2913562.632
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060626 501,2006 6 26,501,90,,472841.3725,2913728.698
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060626 1901,2006 6 26,1901,91,,473641.6051,2914001.629
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060627 200,2006 6 27,200,51,,474155.8054,2911718.641
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060627 2300,2006 6 27,2300,53,,475124.4721,2912731.025
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060629 300,2006 6 29,300,56,,469422.1819,2913787.898
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060629 1000,2006 6 29,1000,52,,466083.3525,2915415.167
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060630 000,2006 6 30,0,55,,466097.6074,2908376.412
143,M,SA,0,WET,DAY,NA,NA,2.00606E+11,20060630 701,2006 6 30,701,95,,467540.8763,2910083.227
143,M,SA,0,WET,NIGHT,NA,NA,2.00606E+11,20060630 2101,2006 6 30,2101,85,,466434.8156,2910195.594
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060701 400,2006 7 1,400,50,,466804.2456,2913182.131
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060701 1101,2006 7 1,1101,70,,466926.5217,2913304.994
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060702 101,2006 7 2,101,62,,467009.9921,2912980.08
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060702 1501,2006 7 2,1501,63,,468064.4864,2915003.3
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060702 2201,2006 7 2,2201,101,,473016.6691,2914096.254
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060703 1901,2006 7 3,1901,70,,475119.7157,2912205.785
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060704 200,2006 7 4,200,58,,471294.4407,2914355.114
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060704 901,2006 7 4,901,70,,470373.829,2914568.253
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060704 2300,2006 7 4,2300,62,,471101.4166,2916664.161
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060706 301,2006 7 6,301,90,,471477.0731,2912246.667
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060707 001,2006 7 7,1,82,,472084.6257,2911975.138
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060707 701,2006 7 7,701,70,,471954.6473,2912006.465
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060707 2102,2006 7 7,2102,140,,472301.1349,2912640.231
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060708 401,2006 7 8,401,61,,471592.571,2914781.441
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060708 1801,2006 7 8,1801,55,,470715.2275,2913010.246
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060709 100,2006 7 9,100,51,,470846.369,2912396.346
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060709 1501,2006 7 9,1501,90,,470955.5665,2912578.337
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060709 2200,2006 7 9,2200,54,,470682.6428,2912680.067
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060710 501,2006 7 10,501,85,,469962.6431,2913000.856
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060711 202,2006 7 11,202,140,,475440.5999,2912687.109
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060711 2301,2006 7 11,2301,62,,473134.5994,2913623.992
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060714 001,2006 7 14,1,57,,468981.1685,2916287.043
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060714 2101,2006 7 14,2101,81,,467016.2995,2915596.137
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060716 100,2006 7 16,100,60,,472952.0333,2913781.722
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060716 801,2006 7 16,801,84,,471801.5178,2914359.918
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060716 2200,2006 7 16,2200,51,,470556.5267,2915588.61
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060718 201,2006 7 18,201,55,,466324.9139,2910012.427
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060718 901,2006 7 18,901,70,,467290.4493,2909929.21
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060718 1600,2006 7 18,1600,54,,465834.3667,2910024.37
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060718 2300,2006 7 18,2300,50,,464184.6654,2906579.576
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060719 601,2006 7 19,601,91,,463302.578,2907532.197
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060720 301,2006 7 20,301,72,,464664.0797,2906281.73
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060720 1700,2006 7 20,1700,54,,463790.8122,2907233.204
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060721 001,2006 7 21,1,64,,463799.2355,2907118.431
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060721 701,2006 7 21,701,91,,463739.005,2907152.028
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060721 1400,2006 7 21,1400,68,,463920.842,2907031.708
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060722 401,2006 7 22,401,90,,464366.9139,2908912.665
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060722 1100,2006 7 22,1100,53,,465548.9722,2909275.933
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060722 1800,2006 7 22,1800,53,,465597.5827,2909153.581
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060723 101,2006 7 23,101,61,,465910.8903,2912411.734
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060723 801,2006 7 23,801,110,,466860.2871,2916302.068
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060723 1501,2006 7 23,1501,69,,466740.2471,2916047.016
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060723 2201,2006 7 23,2201,70,,466857.5342,2916886.519
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060725 2300,2006 7 25,2300,55,,473890.1177,2914327.792
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060726 601,2006 7 26,601,70,,473697.5754,2914081.705
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060726 2001,2006 7 26,2001,112,,474110.8441,2914436.133
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060727 300,2006 7 27,300,52,,475198.0831,2915337.028
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060727 1701,2006 7 27,1701,60,,474330.5166,2916990.924
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060728 001,2006 7 28,1,90,,472542.2228,2914512.273
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060728 2101,2006 7 28,2101,82,,471111.0857,2912703.925
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060729 401,2006 7 29,401,94,,471043.8842,2913388.128
143,M,SA,0,WET,DAY,NA,NA,2.00607E+11,20060730 801,2006 7 30,801,87,,469933.0931,2914671.851
143,M,SA,0,WET,NIGHT,NA,NA,2.00607E+11,20060730 2201,2006 7 30,2201,53,,469721.6966,2913166.667
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060801 201,2006 8 1,201,64,,470178.6878,2913299.466
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060802 601,2006 8 2,601,84,,470674.8578,2914936.767
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060803 301,2006 8 3,301,62,,472860.482,2914456.68
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060803 1001,2006 8 3,1001,62,,470417.631,2916500.342
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060803 1702,2006 8 3,1702,120,,470603.555,2916775.489
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060805 402,2006 8 5,402,140,,471649.7005,2914151.359
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060806 801,2006 8 6,801,90,,470053.9445,2915636.822
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060806 1501,2006 8 6,1501,70,,470090.068,2915562.245
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060807 501,2006 8 7,501,91,,466994.7557,2915641.813
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060807 1201,2006 8 7,1201,64,,466880.2634,2915521.002
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060807 1901,2006 8 7,1901,70,,466510.2904,2915700.255
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060808 201,2006 8 8,201,61,,466777.9731,2916372.358
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060809 601,2006 8 9,601,90,,470737.7336,2913204.714
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060809 2000,2006 8 9,2000,55,,470765.1314,2913122.618
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060810 1701,2006 8 10,1701,62,,470849.9213,2913221.389
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060811 700,2006 8 11,700,54,,470411.4447,2913145.687
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060811 2101,2006 8 11,2101,56,,470444.9231,2913072.175
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060813 101,2006 8 13,101,70,,470436.4455,2913265.638
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060813 801,2006 8 13,801,63,,469706.1609,2913490.422
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060813 2201,2006 8 13,2201,70,,469851.1466,2913236.3
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060814 500,2006 8 14,500,54,,471195.3019,2914270.963
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060814 1200,2006 8 14,1200,50,,472455.0748,2915683.413
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060815 901,2006 8 15,901,62,,469231.6889,2914635.996
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060815 2300,2006 8 15,2300,54,,469533.9401,2914898.211
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060816 601,2006 8 16,601,64,,469559.5846,2914573.842
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060816 1301,2006 8 16,1301,97,,469115.0384,2914574.84
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060816 2001,2006 8 16,2001,61,,470568.056,2914827.121
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060817 302,2006 8 17,302,140,,472299.0106,2914422.666
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060818 1401,2006 8 18,1401,70,,471437.9998,2914129.74
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060819 1101,2006 8 19,1101,61,,471593.1715,2914341.585
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060820 800,2006 8 20,800,53,,470055.3534,2914420.005
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060821 501,2006 8 21,501,90,,469483.8516,2913652.87
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060821 1201,2006 8 21,1201,60,,470037.6089,2914640.254
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060822 201,2006 8 22,201,90,,469709.9198,2914662.521
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060822 1601,2006 8 22,1601,70,,470484.8527,2914940.021
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060823 2000,2006 8 23,2000,55,,470867.9843,2914907.482
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060824 1701,2006 8 24,1701,92,,466350.2941,2915461.72
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060825 001,2006 8 25,1,71,,466131.8164,2911425.906
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060825 702,2006 8 25,702,140,,467012.9128,2909790.437
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060826 1801,2006 8 26,1801,90,,467692.8474,2915291.471
143,M,SA,0,WET,DAY,NA,NA,2.00608E+11,20060827 802,2006 8 27,802,120,,469733.1417,2914334.551
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060827 2201,2006 8 27,2201,90,,471368.3335,2915065.709
143,M,SA,0,WET,NIGHT,NA,NA,2.00608E+11,20060830 2001,2006 8 30,2001,68,,472876.3079,2914145.06
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060901 2101,2006 9 1,2101,65,,470666.5357,2916596.182
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060902 1800,2006 9 2,1800,51,,472769.4527,2917697.578
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060903 1501,2006 9 3,1501,63,,472572.3885,2917686.36
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060904 1900,2006 9 4,1900,56,,471630.128,2916455.233
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060905 1601,2006 9 5,1601,62,,470139.2457,2915407.994
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060905 2301,2006 9 5,2301,91,,470189.2253,2915347.682
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060906 2001,2006 9 6,2001,81,,470820.8873,2915120.546
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060907 301,2006 9 7,301,104,,471224.7095,2914226.03
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060908 2101,2006 9 8,2101,91,,471868.5149,2912458.355
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060909 1801,2006 9 9,1801,65,,471316.3768,2914425.678
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060913 601,2006 9 13,601,68,,469938.0857,2914357.02
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060913 1300,2006 9 13,1300,50,,470206.8068,2915794.816
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060913 2001,2006 9 13,2001,58,,470094.9576,2913948.485
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060914 302,2006 9 14,302,129,,471482.396,2912906.434
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060915 1401,2006 9 15,1401,70,,470568.8966,2915516.338
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060915 2101,2006 9 15,2101,70,,469235.9373,2915196.039
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060917 101,2006 9 17,101,79,,469650.0443,2914758.176
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060917 2201,2006 9 17,2201,90,,469465.261,2914251.159
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060918 1900,2006 9 18,1900,51,,469613.2378,2916841.678
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060919 2300,2006 9 19,2300,55,,469689.468,2914452.752
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060920 601,2006 9 20,601,73,,469254.4217,2915070.249
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060920 1301,2006 9 20,1301,90,,469009.2463,2915078.32
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060921 301,2006 9 21,301,64,,469938.2483,2914560.226
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060922 701,2006 9 22,701,120,,471347.2191,2914301.754
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060923 1800,2006 9 23,1800,58,,471243.2019,2914914.117
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060925 1901,2006 9 25,1901,70,,471163.5417,2914823.535
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060926 901,2006 9 26,901,70,,469682.6955,2916693.421
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060926 1601,2006 9 26,1601,62,,469384.3618,2916863.873
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060926 2301,2006 9 26,2301,94,,467334.3185,2915549.122
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060927 601,2006 9 27,601,100,,467284.7522,2915546.596
143,M,SA,0,WET,DAY,NA,NA,2.00609E+11,20060927 1301,2006 9 27,1301,102,,467595.0513,2915218.316
143,M,SA,0,WET,NIGHT,NA,NA,2.00609E+11,20060928 301,2006 9 28,301,64,,467470.8579,2915453.112
